[16:11:47] [main/INFO]: No arguments specified, assuming client.
[16:11:47] [main/INFO]: Extra: []
[16:11:47] [main/INFO]: Running with arguments: [--userProperties, {}, --tweakClass, cpw.mods.fml.common.launcher.FMLTweaker, --accessToken, {REDACTED}, --assetIndex, 1.7.10, --assetsDir, C:/Users/untamemadman/.gradle/caches/minecraft/assets, --version, 1.7.10]
[16:11:47] [main/INFO]: Loading tweak class name cpw.mods.fml.common.launcher.FMLTweaker
[16:11:47] [main/INFO]: Using primary tweak class name cpw.mods.fml.common.launcher.FMLTweaker
[16:11:47] [main/INFO]: Calling tweak class cpw.mods.fml.common.launcher.FMLTweaker
[16:11:47] [main/INFO]: Forge Mod Loader version 7.10.85.1225 for Minecraft 1.7.10 loading
[16:11:47] [main/INFO]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.7.0_67, running on Windows 8.1:amd64:6.3, installed at C:\Program Files\Java\jdk1.7.0_67\jre
[16:11:47] [main/INFO]: Managed to load a deobfuscated Minecraft name- we are in a deobfuscated environment. Skipping runtime deobfuscation
[16:11:49] [main/WARN]: The coremod codechicken.core.launch.CodeChickenCorePlugin does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[16:11:49] [main/WARN]: The coremod codechicken.core.launch.DepLoader does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[16:11:49] [main/WARN]: The coremod codechicken.nei.asm.NEICorePlugin does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[16:11:49] [main/INFO]: Loading tweak class name cpw.mods.fml.common.launcher.FMLInjectionAndSortingTweaker
[16:11:49] [main/INFO]: Loading tweak class name cpw.mods.fml.common.launcher.FMLDeobfTweaker
[16:11:49] [main/INFO]: Calling tweak class cpw.mods.fml.common.launcher.FMLInjectionAndSortingTweaker
[16:11:49] [main/INFO]: Calling tweak class cpw.mods.fml.common.launcher.FMLInjectionAndSortingTweaker
[16:11:49] [main/INFO]: Calling tweak class cpw.mods.fml.relauncher.CoreModManager$FMLPluginWrapper
[16:11:49] [main/ERROR]: The binary patch set is missing. Either you are in a development environment, or things are not going to work!
[16:11:51] [main/ERROR]: FML appears to be missing any signature data. This is not a good thing
[16:11:51] [main/INFO]: Calling tweak class cpw.mods.fml.relauncher.CoreModManager$FMLPluginWrapper
[16:11:51] [main/INFO]: Calling tweak class cpw.mods.fml.relauncher.CoreModManager$FMLPluginWrapper
[16:11:52] [main/INFO]: Calling tweak class cpw.mods.fml.relauncher.CoreModManager$FMLPluginWrapper
[16:11:52] [main/INFO]: Calling tweak class cpw.mods.fml.relauncher.CoreModManager$FMLPluginWrapper
[16:11:52] [main/INFO]: Calling tweak class cpw.mods.fml.relauncher.CoreModManager$FMLPluginWrapper
[16:11:52] [main/INFO]: Calling tweak class cpw.mods.fml.common.launcher.FMLDeobfTweaker
[16:11:53] [main/INFO]: Loading tweak class name cpw.mods.fml.common.launcher.TerminalTweaker
[16:11:53] [main/INFO]: Calling tweak class cpw.mods.fml.common.launcher.TerminalTweaker
[16:11:53] [main/INFO]: Launching wrapped minecraft {net.minecraft.client.main.Main}
[16:11:57] [main/INFO]: Setting user: Player421
[16:12:01] [Client thread/INFO]: LWJGL Version: 2.9.1
[16:12:03] [Client thread/INFO]: Attempting early MinecraftForge initialization
[16:12:03] [Client thread/INFO]: MinecraftForge v10.13.1.1225 Initialized
[16:12:03] [Client thread/INFO]: Replaced 182 ore recipies
[16:12:03] [Client thread/INFO]: Completed early MinecraftForge initialization
[16:12:03] [Client thread/INFO]: Searching M:\ME-Corp\MineralEssentials\eclipse\mods for mods
[16:12:03] [Client thread/INFO]: Also searching M:\ME-Corp\MineralEssentials\eclipse\mods\1.7.10 for mods
[16:12:08] [Client thread/WARN]: Mod ForgeMicroblock is missing the required element 'version' and a version.properties file could not be found. Falling back to metadata version 1.1.0.311
[16:12:08] [Client thread/WARN]: Mod ForgeMultipart is missing the required element 'version' and a version.properties file could not be found. Falling back to metadata version 1.1.0.311
[16:12:08] [Client thread/WARN]: Mod McMultipart is missing the required element 'version' and a version.properties file could not be found. Falling back to metadata version 1.1.0.311
[16:12:08] [Client thread/WARN]: Mod Translocator is missing the required element 'version' and a version.properties file could not be found. Falling back to metadata version 1.1.1.12
[16:12:08] [Client thread/INFO]: Forge Mod Loader has identified 12 mods to load
[16:12:09] [Client thread/INFO]: FML has found a non-mod file CodeChickenLib-1.7.10-1.1.1.99-dev.jar in your mods directory. It will now be injected into your classpath. This could severe stability issues, it should be removed if possible.
[16:12:09] [Client thread/INFO]: Attempting connection with missing mods [mcp, FML, Forge, CodeChickenCore, NotEnoughItems, dct, MineralEssentials, ForgeMicroblock, ForgeMultipart, McMultipart, Translocator, Waila] at CLIENT
[16:12:09] [Client thread/INFO]: Attempting connection with missing mods [mcp, FML, Forge, CodeChickenCore, NotEnoughItems, dct, MineralEssentials, ForgeMicroblock, ForgeMultipart, McMultipart, Translocator, Waila] at SERVER
[16:12:11] [Client thread/INFO]: Reloading ResourceManager: Default, FMLFileResourcePack:Forge Mod Loader, FMLFileResourcePack:Minecraft Forge, FMLFileResourcePack:Not Enough Items, FMLFileResourcePack:DevCapesOld Test, FMLFileResourcePack:Mineral Essentials, FMLFileResourcePack:Forge Microblocks, FMLFileResourcePack:Forge Multipart, FMLFileResourcePack:Minecraft Multipart Plugin, FMLFileResourcePack:Translocator, FMLFileResourcePack:Waila
[16:12:11] [Client thread/INFO]: Processing ObjectHolder annotations
[16:12:11] [Client thread/INFO]: Found 341 ObjectHolder annotations
[16:12:11] [Client thread/INFO]: Configured a dormant chunk cache size of 0
[16:12:15] [Client thread/INFO]: Applying holder lookups
[16:12:15] [Client thread/INFO]: Holder lookups applied
[16:12:15] [Sound Library Loader/INFO]: [paulscode.sound.SoundSystemLogger:message:69]: 
[16:12:15] [Sound Library Loader/INFO]: [paulscode.sound.SoundSystemLogger:message:69]: Starting up SoundSystem...
[16:12:16] [Thread-7/INFO]: [paulscode.sound.SoundSystemLogger:message:69]: Initializing LWJGL OpenAL
[16:12:16] [Thread-7/INFO]: [paulscode.sound.SoundSystemLogger:message:69]:     (The LWJGL binding of OpenAL.  For more information, see http://www.lwjgl.org)
[16:12:16] [Thread-7/INFO]: [paulscode.sound.SoundSystemLogger:message:69]: OpenAL initialized.
[16:12:16] [Sound Library Loader/INFO]: [paulscode.sound.SoundSystemLogger:message:69]: 
[16:12:16] [Sound Library Loader/INFO]: Sound engine started
[16:12:21] [Client thread/INFO]: Created: 2048x2048 textures/blocks-atlas
[16:12:22] [Client thread/INFO]: Created: 512x256 textures/items-atlas
[16:12:41] [Client thread/ERROR]: Cape, io.github.mecorp.mineralessentials.developercapes.cape.StaticCape@7b366502, could not be parsed because it is not a String!
[16:12:41] [Client thread/ERROR]: Error parsing cape, io.github.mecorp.mineralessentials.developercapes.cape.StaticCape@7b366502
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: java.net.ConnectException: Connection timed out: connect
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at java.net.DualStackPlainSocketImpl.connect0(Native Method)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at com.google.common.eventbus.EventSubscriber.handleEvent(EventSubscriber.java:74)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at com.google.common.eventbus.SynchronizedEventSubscriber.handleEvent(SynchronizedEventSubscriber.java:47)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at com.google.common.eventbus.EventBus.dispatch(EventBus.java:322)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at com.google.common.eventbus.EventBus.dispatchQueuedEvents(EventBus.java:304)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at com.google.common.eventbus.EventBus.post(EventBus.java:275)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at cpw.mods.fml.common.LoadController.distributeStateMessage(LoadController.java:118)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at cpw.mods.fml.common.Loader.initializeMods(Loader.java:691)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at cpw.mods.fml.client.FMLClientHandler.finishMinecraftLoading(FMLClientHandler.java:288)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at net.minecraft.client.Minecraft.startGame(Minecraft.java:586)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at net.minecraft.client.Minecraft.run(Minecraft.java:931)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at net.minecraft.client.main.Main.main(Main.java:164)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at java.lang.reflect.Method.invoke(Method.java:606)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at net.minecraft.launchwrapper.Launch.launch(Launch.java:135)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at net.minecraft.launchwrapper.Launch.main(Launch.java:28)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at java.lang.reflect.Method.invoke(Method.java:606)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at GradleStart.bounce(GradleStart.java:107)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at GradleStart.startClient(GradleStart.java:100)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at GradleStart.main(GradleStart.java:55)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at java.lang.reflect.Method.invoke(Method.java:606)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at com.intellij.rt.execution.application.AppMain.main(AppMain.java:134)
[16:13:05] [Client thread/ERROR]: Can't parse a null input stream!
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: java.lang.NullPointerException
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at io.github.mecorp.mineralessentials.developercapes.cape.CapeConfigManager.addConfig(CapeConfigManager.java:41)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at io.github.mecorp.mineralessentials.developercapes.DevCapes.registerConfig(DevCapes.java:134)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at io.github.mecorp.mineralessentials.developercapes.DevCapes.registerConfig(DevCapes.java:102)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at io.github.mecorp.mineralessentials.developercapes.DevCapes.registerConfig(DevCapes.java:88)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at io.github.mecorp.mineralessentials.proxy.ClientProxy.initCapes(ClientProxy.java:13)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at io.github.mecorp.mineralessentials.MineralEssentials.Init(MineralEssentials.java:54)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at java.lang.reflect.Method.invoke(Method.java:606)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at cpw.mods.fml.common.FMLModContainer.handleModStateEvent(FMLModContainer.java:513)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.GeneratedMethodAccessor2.invoke(Unknown Source)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at java.lang.reflect.Method.invoke(Method.java:606)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at com.google.common.eventbus.EventSubscriber.handleEvent(EventSubscriber.java:74)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at com.google.common.eventbus.SynchronizedEventSubscriber.handleEvent(SynchronizedEventSubscriber.java:47)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at com.google.common.eventbus.EventBus.dispatch(EventBus.java:322)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at com.google.common.eventbus.EventBus.dispatchQueuedEvents(EventBus.java:304)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at com.google.common.eventbus.EventBus.post(EventBus.java:275)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at cpw.mods.fml.common.LoadController.sendEventToModContainer(LoadController.java:208)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at cpw.mods.fml.common.LoadController.propogateStateMessage(LoadController.java:187)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at java.lang.reflect.Method.invoke(Method.java:606)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at com.google.common.eventbus.EventSubscriber.handleEvent(EventSubscriber.java:74)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at com.google.common.eventbus.SynchronizedEventSubscriber.handleEvent(SynchronizedEventSubscriber.java:47)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at com.google.common.eventbus.EventBus.dispatch(EventBus.java:322)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at com.google.common.eventbus.EventBus.dispatchQueuedEvents(EventBus.java:304)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at com.google.common.eventbus.EventBus.post(EventBus.java:275)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at cpw.mods.fml.common.LoadController.distributeStateMessage(LoadController.java:118)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at cpw.mods.fml.common.Loader.initializeMods(Loader.java:691)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at cpw.mods.fml.client.FMLClientHandler.finishMinecraftLoading(FMLClientHandler.java:288)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at net.minecraft.client.Minecraft.startGame(Minecraft.java:586)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at net.minecraft.client.Minecraft.run(Minecraft.java:931)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at net.minecraft.client.main.Main.main(Main.java:164)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at java.lang.reflect.Method.invoke(Method.java:606)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at net.minecraft.launchwrapper.Launch.launch(Launch.java:135)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at net.minecraft.launchwrapper.Launch.main(Launch.java:28)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at java.lang.reflect.Method.invoke(Method.java:606)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at GradleStart.bounce(GradleStart.java:107)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at GradleStart.startClient(GradleStart.java:100)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at GradleStart.main(GradleStart.java:55)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at java.lang.reflect.Method.invoke(Method.java:606)
[16:13:05] [Client thread/INFO]: [java.lang.Throwable$WrappedPrintStream:println:748]: 	at com.intellij.rt.execution.application.AppMain.main(AppMain.java:134)
[16:13:05] [Client thread/INFO]: Capes Loaded
[16:13:05] [CodeChicken Update Checker/ERROR]: Failed to check update for Translocator returned: Err: Unknown mod/version
[16:13:06] [Client thread/WARN]: =============================================================
[16:13:06] [Client thread/WARN]: MOD HAS DIRECT REFERENCE System.exit() THIS IS NOT ALLOWED REROUTING TO FML!
[16:13:06] [Client thread/WARN]: Offendor: mcp/mobius/waila/gui/truetyper/TrueTypeFont.loadImage(Ljava/awt/image/BufferedImage;)I
[16:13:06] [Client thread/WARN]: Use FMLCommonHandler.exitJava instead
[16:13:06] [Client thread/WARN]: =============================================================
[16:13:07] [Client thread/INFO]: [mcp.mobius.waila.gui.truetyper.TrueTypeFont:<init>:98]: TrueTypeFont loaded: java.awt.Font[family=Minecraftia,name=Minecraftia Regular,style=plain,size=14] - AntiAlias = true
[16:13:07] [Client thread/WARN]: [BC] Class not found. java.lang.ClassNotFoundException: buildcraft.factory.TileTank
[16:13:07] [Client thread/INFO]: [Thaumcraft] Thaumcraft mod not found.
[16:13:07] [Client thread/INFO]: [EnderStorage] EnderStorage mod not found.
[16:13:07] [Client thread/INFO]: [GraveStone] GraveStone mod not found.
[16:13:07] [Client thread/INFO]: [TwilightForestMod] TwilightForestMod mod not found.
[16:13:07] [Client thread/WARN]: [Thermal Expansion] Error while loading Energy hooks.java.lang.ClassNotFoundException: cofh.api.energy.IEnergyHandler
[16:13:07] [Client thread/WARN]: [Thermal Expansion] Error while loading Energy Cell hooks.java.lang.ClassNotFoundException: thermalexpansion.block.cell.TileCell
[16:13:07] [Client thread/WARN]: [Thermal Expansion] Error while loading Tank hooks.java.lang.ClassNotFoundException: thermalexpansion.block.tank.TileTank
[16:13:07] [Client thread/WARN]: [Thermal Expansion] Error while loading Tesseract hooks.java.lang.ClassNotFoundException: thermalexpansion.block.ender.TileTesseract
[16:13:07] [Client thread/WARN]: [Thermal Expansion] Error while loading ISecureTile hooks.java.lang.ClassNotFoundException: cofh.api.tileentity.ISecurable
[16:13:07] [Client thread/INFO]: [Engineer Toolbox] Engineer Toolbox mod not found.
[16:13:07] [Client thread/INFO]: [EnderIO] EnderIO mod not found.
[16:13:07] [Client thread/INFO]: [ProjectRed] ProjectRed|Integration mod not found.
[16:13:07] [Client thread/INFO]: [ExtraUtilities] ExtraUtilities mod not found.
[16:13:07] [Client thread/INFO]: [OpenBlocks] OpenBlocks mod not found.
[16:13:07] [Client thread/INFO]: [Railcraft] Railcraft mod not found.
[16:13:07] [Client thread/INFO]: [PamHarvestCraft] PamHarvestCraft mod not found.
[16:13:07] [Client thread/INFO]: [MagicalCrops] MagicalCrops mod not found.
[16:13:07] [Client thread/INFO]: [Statues] Statues mod not found.
[16:13:07] [Client thread/INFO]: [Agriculture] Agriculture mod not found.
[16:13:07] [Client thread/INFO]: Forge Multipart found and dedicated handler registered
[16:13:07] [Client thread/INFO]: Forge Mod Loader has successfully loaded 12 mods
[16:13:07] [Client thread/INFO]: Reloading ResourceManager: Default, FMLFileResourcePack:Forge Mod Loader, FMLFileResourcePack:Minecraft Forge, FMLFileResourcePack:Not Enough Items, FMLFileResourcePack:DevCapesOld Test, FMLFileResourcePack:Mineral Essentials, FMLFileResourcePack:Forge Microblocks, FMLFileResourcePack:Forge Multipart, FMLFileResourcePack:Minecraft Multipart Plugin, FMLFileResourcePack:Translocator, FMLFileResourcePack:Waila
[16:13:07] [Client thread/INFO]: Created: 512x256 textures/items-atlas
[16:13:11] [Client thread/INFO]: Created: 2048x2048 textures/blocks-atlas
[16:13:11] [Client thread/INFO]: [paulscode.sound.SoundSystemLogger:message:69]: 
[16:13:11] [Client thread/INFO]: [paulscode.sound.SoundSystemLogger:message:69]: SoundSystem shutting down...
[16:13:11] [Client thread/INFO]: [paulscode.sound.SoundSystemLogger:importantMessage:90]:     Author: Paul Lamb, www.paulscode.com
[16:13:11] [Client thread/INFO]: [paulscode.sound.SoundSystemLogger:message:69]: 
[16:13:11] [Sound Library Loader/INFO]: [paulscode.sound.SoundSystemLogger:message:69]: 
[16:13:11] [Sound Library Loader/INFO]: [paulscode.sound.SoundSystemLogger:message:69]: Starting up SoundSystem...
[16:13:12] [Thread-13/INFO]: [paulscode.sound.SoundSystemLogger:message:69]: Initializing LWJGL OpenAL
[16:13:12] [Thread-13/INFO]: [paulscode.sound.SoundSystemLogger:message:69]:     (The LWJGL binding of OpenAL.  For more information, see http://www.lwjgl.org)
[16:13:12] [Thread-13/INFO]: [paulscode.sound.SoundSystemLogger:message:69]: OpenAL initialized.
[16:13:12] [Sound Library Loader/INFO]: [paulscode.sound.SoundSystemLogger:message:69]: 
[16:13:12] [Sound Library Loader/INFO]: Sound engine started
[16:13:28] [Server thread/INFO]: Starting integrated minecraft server version 1.7.10
[16:13:28] [Server thread/INFO]: Generating keypair
[16:13:28] [Server thread/INFO]: Injecting existing block and item data into this server instance
[16:13:28] [Server thread/INFO]: Applying holder lookups
[16:13:28] [Server thread/INFO]: Holder lookups applied
[16:13:29] [Server thread/INFO]: Loading dimension 0 (New World) (net.minecraft.server.integrated.IntegratedServer@fd801)
[16:13:29] [Server thread/INFO]: Loading dimension 1 (New World) (net.minecraft.server.integrated.IntegratedServer@fd801)
[16:13:29] [Server thread/INFO]: Loading dimension -1 (New World) (net.minecraft.server.integrated.IntegratedServer@fd801)
[16:13:29] [Server thread/INFO]: Preparing start region for level 0
[16:13:30] [Server thread/INFO]: Preparing spawn area: 53%
[16:13:31] [Server thread/INFO]: Changing view distance to 16, from 10
[16:13:31] [Netty Client IO #0/INFO]: Server protocol version 1
[16:13:31] [Netty IO #1/INFO]: Client protocol version 1
[16:13:31] [Netty IO #1/INFO]: Client attempting to join with 12 mods : mcp@9.05,FML@7.10.85.1225,Waila@1.5.5,NotEnoughItems@1.0.3.62,McMultipart@1.1.0.311,dct@na,Forge@10.13.1.1225,CodeChickenCore@1.0.4.29,ForgeMicroblock@1.1.0.311,ForgeMultipart@1.1.0.311,Translocator@1.1.1.12,MineralEssentials@1.7.10-2.0
[16:13:31] [Netty IO #1/INFO]: Attempting connection with missing mods [] at CLIENT
[16:13:31] [Netty Client IO #0/INFO]: Attempting connection with missing mods [] at SERVER
[16:13:31] [Client thread/INFO]: [Client thread] Client side modded connection established
[16:13:31] [Server thread/INFO]: [Server thread] Server side modded connection established
[16:13:31] [Server thread/INFO]: Player421[local:E:58ae897d] logged in with entity id 152 at (88.24288354347016, 68.0, 268.59424286946705)
[16:13:31] [Server thread/INFO]: Player421 joined the game
[16:13:32] [Server thread/INFO]: Player EntityPlayerMP['Player421'/152, l='New World', x=88.24, y=68.00, z=268.59] connected. Sending ping
[16:13:36] [Client thread/INFO]: Received server authentication msg. Remote sync will be activated
[16:15:56] [Server thread/INFO]: Player421 has just earned the achievement [Taking Inventory]
[16:15:56] [Client thread/INFO]: [CHAT] Player421 has just earned the achievement [Taking Inventory]
[16:17:24] [Server thread/INFO]: Saving and pausing game...
